0.843341,0,64,0,0,0,0,1
0.844366,0,64,0,0,0,0,1
0.847419,0,71,0,0,0,0,1
0.849295,0,71,0,0,0,0,1
0.851248,0,75,0,0,0,0,1
0.852343,0,71,0,0,0,0,1
0.854594,0,67,0,0,0,0,1
0.856284,0,73,0,0,0,0,1
0.894469,0,64,0,0,0,0,1
0.899409,0,67,0,0,0,0,1
0.901240,1,64,0,0,0,0,1
0.902550,1,64,0,0,0,0,1
0.904297,1,64,0,0,0,0,1
0.906481,1,64,0,0,0,0,1
0.909286,1,71,0,0,0,0,1
0.910467,1,73,0,0,0,0,1
0.913473,1,68,0,0,0,0,1
0.915412,1,71,0,0,0,0,1
0.918318,1,72,0,0,0,0,1
0.920443,0,64,0,0,0,0,1
0.922615,0,73,0,0,0,0,1
0.923637,0,71,0,0,0,0,1
0.960379,1,73,0,0,0,0,1
0.964272,0,64,0,0,0,0,1
0.966280,0,64,0,0,0,0,1
0.968288,0,64,0,0,0,0,1
0.969292,0,64,0,0,0,0,1
0.971300,0,64,0,0,0,0,1
0.973308,0,64,0,0,0,0,1
0.975354,1,64,0,0,0,0,1
0.976358,1,64,0,0,0,0,1
0.978366,1,64,0,0,0,0,1
0.980374,1,64,0,0,0,0,1
0.981319,0,68,0,0,0,0,1
0.983386,1,64,0,0,0,0,1
0.988940,1,68,0,0,0,0,1
0.989753,1,73,0,0,0,0,1
0.990978,1,75,0,0,0,0,1
1.026973,0,184,0,0,0,0,1
1.028984,1,68,0,0,0,0,1
1.032421,1,72,0,0,0,0,1
1.034110,1,72,0,0,0,0,1
1.034880,1,184,0,0,0,0,1
1.037130,1,64,0,0,0,0,1
1.038583,1,64,0,0,0,0,1
1.040518,0,71,0,0,0,0,1
1.042982,0,64,0,0,0,0,1
1.044435,0,64,0,0,0,0,1
1.045887,0,64,0,0,0,0,1
1.047340,0,64,0,0,0,0,1
1.049731,0,68,0,0,0,0,1
1.051786,0,71,0,0,0,0,1
1.053130,0,71,0,0,0,0,1
1.055011,0,71,0,0,0,0,1
1.056086,0,71,0,0,0,0,1
1.092992,0,64,0,0,0,0,1
1.098921,0,72,0,0,0,0,1
1.100890,1,71,0,0,0,0,1
1.102908,0,73,0,0,0,0,1
1.105908,0,72,0,0,0,0,1
1.107970,1,73,0,0,0,0,1
1.109914,1,64,0,0,0,0,1
1.111919,0,75,0,0,0,0,1
1.113977,1,72,0,0,0,0,1
1.115972,1,64,0,0,0,0,1
1.118959,0,64,0,0,0,0,1
1.120985,0,67,0,0,0,0,1
1.121988,0,64,0,0,0,0,1
1.123941,0,67,0,0,0,0,1
1.126091,0,67,0,0,0,0,1
1.158942,1,75,0,0,0,0,1
1.166916,0,72,0,0,0,0,1
1.168939,1,67,0,0,0,0,1
1.171089,1,67,0,0,0,0,1
1.174960,1,72,0,0,0,0,1
1.176741,1,72,0,0,0,0,1
1.177109,0,75,0,0,0,0,1
1.178522,1,72,0,0,0,0,1
1.180303,1,72,0,0,0,0,1
1.182084,1,72,0,0,0,0,1
1.185509,1,84,0,0,0,0,1
1.186728,1,75,0,0,0,0,1
1.188930,1,75,0,0,0,0,1
1.190516,1,73,0,0,0,0,1
1.307672,1,184,0,0,0,0,1
1.330324,1,64,0,0,0,0,1
1.352677,1,71,0,0,0,0,1
1.358136,1,72,0,0,0,0,1
1.447981,1,75,0,0,0,0,1
1.527062,1,183,0,0,0,0,1
1.536036,1,84,0,0,0,0,1
1.538316,1,87,0,0,0,0,1
1.581324,1,85,0,0,0,0,1
1.598376,0,88,0,0,0,0,1
1.605336,1,84,0,0,0,0,1
1.608421,1,84,0,0,0,0,1
1.610363,1,84,0,0,0,0,1
1.611391,1,85,0,0,0,0,1
1.613333,1,84,0,0,0,0,1
1.615341,0,84,0,0,0,0,1
1.617332,0,85,0,0,0,0,1
1.619340,0,84,0,0,0,0,1
1.621396,0,84,0,0,0,0,1
1.623339,0,84,0,0,0,0,1
1.625395,0,84,0,0,0,0,1
1.627612,0,80,0,0,0,0,1
1.629490,0,88,0,0,0,0,1
1.630347,0,87,0,0,0,0,1
1.632535,0,87,0,0,0,0,1
1.634723,0,87,0,0,0,0,1
1.636364,0,87,0,0,0,0,1
1.637529,1,82,0,0,0,0,1
1.639392,1,82,0,0,0,0,1
1.681272,1,85,0,0,0,0,1
1.684098,1,73,0,0,0,0,1
1.687211,1,87,0,0,0,0,1
1.689147,1,85,0,0,0,0,1
1.691210,1,85,0,0,0,0,1
1.694089,0,85,0,0,0,0,1
1.696152,0,85,0,0,0,0,1
1.697089,0,85,0,0,0,0,1
1.701214,0,85,0,0,0,0,1
1.704107,0,82,0,0,0,0,1
1.704608,0,75,0,0,0,0,1
1.706186,0,82,0,0,0,0,1
1.707971,0,88,0,0,0,0,1
1.710050,0,88,0,0,0,0,1
1.748199,0,83,0,0,0,0,1
1.751231,1,85,0,0,0,0,1
1.753322,1,85,0,0,0,0,1
1.755164,0,84,0,0,0,0,1
1.756109,1,85,0,0,0,0,1
1.759307,0,85,0,0,0,0,1
1.761398,0,85,0,0,0,0,1
1.762444,0,85,0,0,0,0,1
1.764186,0,85,0,0,0,0,1
1.767114,1,88,0,0,0,0,1
1.770096,1,75,0,0,0,0,1
1.771459,1,75,0,0,0,0,1
1.774186,1,75,0,0,0,0,1
1.775549,1,75,0,0,0,0,1
1.776555,0,88,0,0,0,0,1
1.814585,1,82,0,0,0,0,1
1.817645,1,82,0,0,0,0,1
1.818869,1,82,0,0,0,0,1
1.820705,1,82,0,0,0,0,1
1.822540,1,82,0,0,0,0,1
1.824550,1,84,0,0,0,0,1
1.826557,1,85,0,0,0,0,1
1.828578,0,82,0,0,0,0,1
1.830414,0,82,0,0,0,0,1
1.831528,1,65,0,0,0,0,1
1.833398,1,84,0,0,0,0,1
1.836380,0,88,0,0,0,0,1
1.837601,0,88,0,0,0,0,1
1.839762,1,83,0,0,0,0,1
1.841437,0,85,0,0,0,0,1
1.842399,0,84,0,0,0,0,1
1.880861,1,75,0,0,0,0,1
1.883544,1,75,0,0,0,0,1
1.884439,1,75,0,0,0,0,1
1.887122,1,75,0,0,0,0,1
1.889115,0,75,0,0,0,0,1
1.890906,0,75,0,0,0,0,1
1.892697,0,75,0,0,0,0,1
1.894488,0,75,0,0,0,0,1
1.896760,1,83,0,0,0,0,1
1.897437,0,69,0,0,0,0,1
1.900986,0,85,0,0,0,0,1
1.902061,0,85,0,0,0,0,1
1.904211,0,85,0,0,0,0,1
1.904988,1,84,0,0,0,0,1
1.907167,0,85,0,0,0,0,1
1.946055,1,85,0,0,0,0,1
1.950072,0,84,0,0,0,0,1
1.952236,1,85,0,0,0,0,1
1.954115,1,87,0,0,0,0,1
1.956996,1,88,0,0,0,0,1
1.957476,1,88,0,0,0,0,1
1.960359,1,88,0,0,0,0,1
1.961320,1,88,0,0,0,0,1
1.963235,0,87,0,0,0,0,1
1.965076,0,87,0,0,0,0,1
1.967003,1,84,0,0,0,0,1
1.969032,1,83,0,0,0,0,1
1.971010,1,83,0,0,0,0,1
1.973070,1,84,0,0,0,0,1
1.975038,1,84,0,0,0,0,1
1.977006,1,84,0,0,0,0,1
2.012124,0,84,0,0,0,0,1
2.019030,1,81,0,0,0,0,1
2.022300,1,84,0,0,0,0,1
2.024042,1,87,0,0,0,0,1
2.026062,1,84,0,0,0,0,1
2.028073,1,87,0,0,0,0,1
2.030093,1,84,0,0,0,0,1
2.034327,1,88,0,0,0,0,1
2.036489,1,88,0,0,0,0,1
2.038650,1,88,0,0,0,0,1
2.039731,1,88,0,0,0,0,1
2.041892,1,88,0,0,0,0,1
2.098896,1,64,0,0,0,0,1
2.190683,1,81,0,0,0,0,1
2.271309,1,82,0,0,0,0,1
2.301557,1,24,0,0,0,0,1
2.310569,1,25,0,0,0,0,1
2.314569,0,24,0,0,0,0,1
2.317565,0,24,0,0,0,0,1
2.320561,0,24,0,0,0,0,1
2.323631,0,25,0,0,0,0,1
2.326820,1,19,0,0,0,0,1
2.328650,1,66,0,0,0,0,1
2.329561,1,66,0,0,0,0,1
2.331586,1,66,0,0,0,0,1
2.333611,1,66,0,0,0,0,1
2.335636,1,66,0,0,0,0,1
2.338601,0,66,0,0,0,0,1
2.340626,0,66,0,0,0,0,1
2.342611,1,24,0,0,0,0,1
2.344559,0,20,0,0,0,0,1
2.346600,0,66,0,0,0,0,1
2.348597,1,25,0,0,0,0,1
2.350594,0,24,0,0,0,0,1
2.352571,0,24,0,0,0,0,1
2.354594,1,26,0,0,0,0,1
2.356669,1,19,0,0,0,0,1
2.358696,1,19,0,0,0,0,1
2.360570,1,66,0,0,0,0,1
2.361654,1,66,0,0,0,0,1
2.363582,1,66,0,0,0,0,1
2.365631,1,66,0,0,0,0,1
2.367559,1,66,0,0,0,0,1
2.369607,1,66,0,0,0,0,1
2.411564,0,19,0,0,0,0,1
2.418592,0,19,0,0,0,0,1
2.421572,1,23,0,0,0,0,1
2.424610,0,23,0,0,0,0,1
2.426560,0,23,0,0,0,0,1
2.428583,0,23,0,0,0,0,1
2.430606,0,23,0,0,0,0,1
2.431589,1,25,0,0,0,0,1
2.434693,1,19,0,0,0,0,1
2.436686,1,19,0,0,0,0,1
2.438568,1,66,0,0,0,0,1
2.477614,1,66,0,0,0,0,1
2.484656,0,66,0,0,0,0,1
2.487598,1,68,0,0,0,0,1
2.489584,1,23,0,0,0,0,1
2.491575,1,23,0,0,0,0,1
2.493565,1,23,0,0,0,0,1
2.495598,0,25,0,0,0,0,1
2.497668,0,25,0,0,0,0,1
2.498698,0,68,0,0,0,0,1
2.501597,0,68,0,0,0,0,1
2.503638,1,66,0,0,0,0,1
2.505708,1,66,0,0,0,0,1
2.544116,1,19,0,0,0,0,1
2.547853,1,68,0,0,0,0,1
2.549757,1,68,0,0,0,0,1
2.551611,1,19,0,0,0,0,1
2.553564,1,68,0,0,0,0,1
2.554707,1,68,0,0,0,0,1
2.557562,1,22,0,0,0,0,1
2.558867,0,19,0,0,0,0,1
2.561868,0,19,0,0,0,0,1
2.563829,0,68,0,0,0,0,1
2.564590,0,68,0,0,0,0,1
2.566623,0,66,0,0,0,0,1
2.568778,0,68,0,0,0,0,1
2.571192,0,25,0,0,0,0,1
2.573155,0,22,0,0,0,0,1
2.574742,0,22,0,0,0,0,1
2.609682,0,68,0,0,0,0,1
2.615524,0,26,0,0,0,0,1
2.617534,0,23,0,0,0,0,1
2.619729,1,25,0,0,0,0,1
2.621773,1,20,0,0,0,0,1
2.622739,1,21,0,0,0,0,1
2.624753,1,68,0,0,0,0,1
2.626588,1,20,0,0,0,0,1
2.628677,1,68,0,0,0,0,1
2.630551,1,21,0,0,0,0,1
2.632590,0,21,0,0,0,0,1
2.634562,1,68,0,0,0,0,1
2.636676,0,68,0,0,0,0,1
2.638638,0,68,0,0,0,0,1
2.639534,0,21,0,0,0,0,1
2.641581,0,68,0,0,0,0,1
2.679048,1,25,0,0,0,0,1
2.682235,1,25,0,0,0,0,1
2.684551,0,23,0,0,0,0,1
2.685423,1,25,0,0,0,0,1
2.690519,1,66,0,0,0,0,1
2.691257,0,25,0,0,0,0,1
2.692157,1,66,0,0,0,0,1
2.693796,1,66,0,0,0,0,1
2.696253,1,66,0,0,0,0,1
2.697632,0,25,0,0,0,0,1
2.698575,0,20,0,0,0,0,1
2.700669,0,21,0,0,0,0,1
2.702672,0,68,0,0,0,0,1
2.705520,0,19,0,0,0,0,1
2.706596,0,19,0,0,0,0,1
2.709679,0,68,0,0,0,0,1
2.742541,1,23,0,0,0,0,1
2.749545,1,19,0,0,0,0,1
2.752574,0,66,0,0,0,0,1
2.754528,1,25,0,0,0,0,1
2.756585,1,21,0,0,0,0,1
2.758696,1,25,0,0,0,0,1
2.760731,1,22,0,0,0,0,1
2.762567,1,25,0,0,0,0,1
2.763584,0,19,0,0,0,0,1
2.765734,0,19,0,0,0,0,1
2.767532,1,65,0,0,0,0,1
2.769537,1,65,0,0,0,0,1
2.772521,0,68,0,0,0,0,1
2.773530,0,25,0,0,0,0,1
2.775554,1,65,0,0,0,0,1
2.808608,0,66,0,0,0,0,1
2.817537,0,68,0,0,0,0,1
2.819527,0,25,0,0,0,0,1
2.821524,0,68,0,0,0,0,1
2.823529,1,68,0,0,0,0,1
2.825522,1,68,0,0,0,0,1
2.827527,0,23,0,0,0,0,1
2.829908,1,68,0,0,0,0,1
2.831584,0,26,0,0,0,0,1
2.833558,1,23,0,0,0,0,1
2.835601,0,24,0,0,0,0,1
2.838591,1,25,0,0,0,0,1
2.839666,1,25,0,0,0,0,1
2.841928,1,26,0,0,0,0,1
2.844006,0,66,0,0,0,0,1
2.876680,1,25,0,0,0,0,1
2.884804,0,65,0,0,0,0,1
2.898528,1,65,0,0,0,0,1
3.002128,1,20,0,0,0,0,1
3.048550,1,24,0,0,0,0,1
3.105034,1,66,0,0,0,0,1
3.117220,1,71,0,0,0,0,1
3.120708,1,72,0,0,0,0,1
3.121619,1,72,0,0,0,0,1
3.122531,1,72,0,0,0,0,1
3.124337,1,73,0,0,0,0,1
3.126176,1,72,0,0,0,0,1
3.127087,1,72,0,0,0,0,1
3.128813,1,73,0,0,0,0,1
3.132289,1,179,0,0,0,0,1
3.132545,0,72,0,0,0,0,1
3.133377,1,181,0,0,0,0,1
3.135851,1,179,0,0,0,0,1
3.137355,1,180,0,0,0,0,1
3.139413,1,179,0,0,0,0,1
3.141300,1,183,0,0,0,0,1
3.143303,1,184,0,0,0,0,1
3.146302,1,183,0,0,0,0,1
3.149298,1,183,0,0,0,0,1
3.152301,0,183,0,0,0,0,1
3.155297,0,183,0,0,0,0,1
3.159293,0,184,0,0,0,0,1
3.165296,0,72,0,0,0,0,1
3.172307,0,72,0,0,0,0,1
3.208434,0,179,0,0,0,0,1
3.219510,1,71,0,0,0,0,1
3.221451,0,183,0,0,0,0,1
3.223309,1,186,0,0,0,0,1
3.225432,1,71,0,0,0,0,1
3.227315,1,184,0,0,0,0,1
3.229380,1,71,0,0,0,0,1
3.231398,0,71,0,0,0,0,1
3.232376,1,72,0,0,0,0,1
3.234359,0,71,0,0,0,0,1
3.236333,0,71,0,0,0,0,1
3.238307,0,71,0,0,0,0,1
3.240340,1,179,0,0,0,0,1
3.242408,1,179,0,0,0,0,1
3.244475,1,179,0,0,0,0,1
3.278446,1,179,0,0,0,0,1
3.284317,0,179,0,0,0,0,1
3.286497,0,179,0,0,0,0,1
3.288459,0,179,0,0,0,0,1
3.290421,0,179,0,0,0,0,1
3.292383,0,179,0,0,0,0,1
3.294410,1,185,0,0,0,0,1
3.296331,1,72,0,0,0,0,1
3.298550,1,72,0,0,0,0,1
3.301403,1,72,0,0,0,0,1
3.303305,1,72,0,0,0,0,1
3.305394,0,184,0,0,0,0,1
3.307609,0,72,0,0,0,0,1
3.308560,0,72,0,0,0,0,1
3.310462,0,72,0,0,0,0,1
3.344338,1,71,0,0,0,0,1
3.351365,1,182,0,0,0,0,1
3.353622,1,179,0,0,0,0,1
3.355580,1,27,0,0,0,0,1
3.356504,1,179,0,0,0,0,1
3.358563,1,179,0,0,0,0,1
3.360397,0,179,0,0,0,0,1
3.362382,0,184,0,0,0,0,1
3.364299,1,183,0,0,0,0,1
3.366359,0,184,0,0,0,0,1
3.368348,0,184,0,0,0,0,1
3.370336,0,184,0,0,0,0,1
3.372469,1,187,0,0,0,0,1
3.373605,0,71,0,0,0,0,1
3.375486,0,71,0,0,0,0,1
3.411514,1,183,0,0,0,0,1
3.416500,0,187,0,0,0,0,1
3.418492,1,179,0,0,0,0,1
3.421471,1,179,0,0,0,0,1
3.423495,1,71,0,0,0,0,1
3.425556,1,72,0,0,0,0,1
3.426497,0,187,0,0,0,0,1
3.428570,0,183,0,0,0,0,1
3.430563,0,179,0,0,0,0,1
3.432472,0,183,0,0,0,0,1
3.434535,0,179,0,0,0,0,1
3.436501,1,181,0,0,0,0,1
3.438862,0,184,0,0,0,0,1
3.440532,1,183,0,0,0,0,1
3.442579,0,71,0,0,0,0,1
3.477495,0,179,0,0,0,0,1
3.482528,1,71,0,0,0,0,1
3.484548,1,72,0,0,0,0,1
3.486765,1,72,0,0,0,0,1
3.488612,1,72,0,0,0,0,1
3.490506,1,71,0,0,0,0,1
3.492676,1,72,0,0,0,0,1
3.493782,0,179,0,0,0,0,1
3.495520,0,72,0,0,0,0,1
3.497627,0,179,0,0,0,0,1
3.499581,0,72,0,0,0,0,1
3.501797,0,72,0,0,0,0,1
3.503508,1,184,0,0,0,0,1
3.505565,1,184,0,0,0,0,1
3.506529,0,185,0,0,0,0,1
3.508572,1,183,0,0,0,0,1
3.543512,1,183,0,0,0,0,1
3.552546,0,183,0,0,0,0,1
3.554501,0,186,0,0,0,0,1
3.557499,1,184,0,0,0,0,1
3.559640,1,187,0,0,0,0,1
3.561514,1,72,0,0,0,0,1
3.563544,1,71,0,0,0,0,1
3.565523,1,72,0,0,0,0,1
3.568564,1,72,0,0,0,0,1
3.570475,1,73,0,0,0,0,1
3.573522,0,179,0,0,0,0,1
3.574544,0,72,0,0,0,0,1
3.576479,0,179,0,0,0,0,1
3.578553,0,72,0,0,0,0,1
3.617499,0,184,0,0,0,0,1
3.621530,0,184,0,0,0,0,1
3.623480,0,183,0,0,0,0,1
3.625561,1,184,0,0,0,0,1
3.627513,1,183,0,0,0,0,1
3.629592,1,184,0,0,0,0,1
3.631544,1,183,0,0,0,0,1
3.633505,0,72,0,0,0,0,1
3.635506,0,71,0,0,0,0,1
3.638602,1,72,0,0,0,0,1
3.639677,1,72,0,0,0,0,1
3.641558,1,72,0,0,0,0,1
3.643708,1,72,0,0,0,0,1
3.644783,1,72,0,0,0,0,1
3.646664,1,72,0,0,0,0,1
3.729254,1,185,0,0,0,0,1
3.778482,1,184,0,0,0,0,1
3.801979,1,75,0,0,0,0,1
3.812354,1,187,0,0,0,0,1
3.830964,1,180,0,0,0,0,1
3.855501,1,179,0,0,0,0,1
3.870620,1,181,0,0,0,0,1
4.020234,1,166,0,0,0,0,1
4.020965,1,165,0,0,0,0,1
4.021352,1,164,0,0,0,0,1
4.024045,1,165,0,0,0,0,1
4.027125,1,165,0,0,0,0,1
4.028923,1,167,0,0,0,0,1
4.028946,1,167,0,0,0,0,1
4.029935,1,167,0,0,0,0,1
4.031936,1,167,0,0,0,0,1
4.033937,1,167,0,0,0,0,1
4.036927,1,167,0,0,0,0,1
4.039925,0,167,0,0,0,0,1
4.041926,0,167,0,0,0,0,1
4.043927,0,167,0,0,0,0,1
4.045928,0,167,0,0,0,0,1
4.048941,0,167,0,0,0,0,1
4.050930,1,165,0,0,0,0,1
4.053928,1,164,0,0,0,0,1
4.056968,1,164,0,0,0,0,1
4.058946,1,164,0,0,0,0,1
4.102958,0,163,0,0,0,0,1
4.111006,1,168,0,0,0,0,1
4.112931,1,168,0,0,0,0,1
4.114943,1,168,0,0,0,0,1
4.116956,1,168,0,0,0,0,1
4.119949,0,168,0,0,0,0,1
4.121961,0,168,0,0,0,0,1
4.123974,0,168,0,0,0,0,1
4.125986,0,168,0,0,0,0,1
4.166034,1,180,0,0,0,0,1
4.170943,1,164,0,0,0,0,1
4.173003,0,178,0,0,0,0,1
4.174958,1,168,0,0,0,0,1
4.176951,0,163,0,0,0,0,1
4.178957,1,165,0,0,0,0,1
4.181026,0,163,0,0,0,0,1
4.183955,0,168,0,0,0,0,1
4.185076,0,168,0,0,0,0,1
4.186003,1,167,0,0,0,0,1
4.188315,0,180,0,0,0,0,1
4.190121,0,168,0,0,0,0,1
4.192255,0,180,0,0,0,0,1
4.201990,1,180,0,0,0,0,1
4.232820,0,178,0,0,0,0,1
4.235678,0,178,0,0,0,0,1
4.237411,0,180,0,0,0,0,1
4.238991,1,163,0,0,0,0,1
4.241039,1,163,0,0,0,0,1
4.243038,1,164,0,0,0,0,1
4.244992,0,165,0,0,0,0,1
4.246119,0,165,0,0,0,0,1
4.248103,0,162,0,0,0,0,1
4.250113,0,163,0,0,0,0,1
4.252161,0,163,0,0,0,0,1
4.253984,0,164,0,0,0,0,1
4.256256,0,163,0,0,0,0,1
4.257279,0,163,0,0,0,0,1
4.258986,0,163,0,0,0,0,1
4.296823,0,168,0,0,0,0,1
4.299824,1,178,0,0,0,0,1
4.301951,0,168,0,0,0,0,1
4.303791,0,167,0,0,0,0,1
4.306190,0,178,0,0,0,0,1
4.306900,0,178,0,0,0,0,1
4.310097,0,178,0,0,0,0,1
4.310808,0,178,0,0,0,0,1
4.312939,0,178,0,0,0,0,1
4.315071,0,178,0,0,0,0,1
4.316793,1,165,0,0,0,0,1
4.320722,1,165,0,0,0,0,1
4.321948,0,164,0,0,0,0,1
4.324652,1,165,0,0,0,0,1
4.328713,0,165,0,0,0,0,1
4.329531,1,178,0,0,0,0,1
4.363200,0,168,0,0,0,0,1
4.366175,0,168,0,0,0,0,1
4.368153,1,167,0,0,0,0,1
4.371052,1,168,0,0,0,0,1
4.371490,0,178,0,0,0,0,1
4.373371,0,178,0,0,0,0,1
4.375216,1,168,0,0,0,0,1
4.377134,0,178,0,0,0,0,1
4.379284,0,178,0,0,0,0,1
4.381125,0,163,0,0,0,0,1
4.383275,0,163,0,0,0,0,1
4.384350,0,163,0,0,0,0,1
4.386231,0,163,0,0,0,0,1
4.389187,0,163,0,0,0,0,1
4.391129,1,164,0,0,0,0,1
4.393143,0,168,0,0,0,0,1
4.394218,0,168,0,0,0,0,1
4.429306,1,165,0,0,0,0,1
4.437158,0,168,0,0,0,0,1
4.439248,0,165,0,0,0,0,1
4.441189,0,168,0,0,0,0,1
4.443186,0,165,0,0,0,0,1
4.445155,0,165,0,0,0,0,1
4.447400,0,178,0,0,0,0,1
4.448168,1,168,0,0,0,0,1
4.450317,1,168,0,0,0,0,1
4.452199,1,168,0,0,0,0,1
4.454349,1,168,0,0,0,0,1
4.456174,0,180,0,0,0,0,1
4.458127,0,163,0,0,0,0,1
4.460175,0,164,0,0,0,0,1
4.496395,0,164,0,0,0,0,1
4.501232,0,164,0,0,0,0,1
4.503152,0,166,0,0,0,0,1
4.505221,0,165,0,0,0,0,1
4.507144,1,164,0,0,0,0,1
4.509134,0,167,0,0,0,0,1
4.511176,1,164,0,0,0,0,1
4.513169,1,167,0,0,0,0,1
4.514150,1,165,0,0,0,0,1
4.516280,1,165,0,0,0,0,1
4.518275,1,167,0,0,0,0,1
4.520157,1,167,0,0,0,0,1
4.521232,1,167,0,0,0,0,1
4.571700,1,164,0,0,0,0,1
4.582559,1,169,0,0,0,0,1
4.592224,1,171,0,0,0,0,1
4.592858,1,178,0,0,0,0,1
4.648516,1,165,0,0,0,0,1
4.725879,1,168,0,0,0,0,1
4.732278,1,167,0,0,0,0,1
4.837925,1,39,0,0,0,0,1
4.839387,1,52,0,0,0,0,1
4.851528,0,39,0,0,0,0,1
4.854059,0,52,0,0,0,0,1
4.855723,0,39,0,0,0,0,1
4.855922,0,40,0,0,0,0,1
4.857712,0,52,0,0,0,0,1
4.863202,1,34,0,0,0,0,1
4.866746,0,39,0,0,0,0,1
4.866766,0,39,0,0,0,0,1
4.867755,0,39,0,0,0,0,1
4.870755,0,39,0,0,0,0,1
4.872755,0,39,0,0,0,0,1
4.875755,0,39,0,0,0,0,1
4.878759,1,39,0,0,0,0,1
4.880759,1,39,0,0,0,0,1
4.883759,1,39,0,0,0,0,1
4.886759,1,39,0,0,0,0,1
4.889760,1,52,0,0,0,0,1
4.892792,0,52,0,0,0,0,1
4.894759,0,52,0,0,0,0,1
4.896796,0,52,0,0,0,0,1
4.897780,0,52,0,0,0,0,1
4.899747,0,52,0,0,0,0,1
4.901771,1,37,0,0,0,0,1
4.904771,1,37,0,0,0,0,1
4.905835,1,37,0,0,0,0,1
4.907770,1,37,0,0,0,0,1
4.943750,1,37,0,0,0,0,1
4.958750,0,37,0,0,0,0,1
